date,nav
2018-08-24,0.8260454917328776
2018-08-27,0.8487433861890487
2018-08-28,0.8438264487382577
2018-08-29,0.8438264487382577
2018-08-30,0.8356315529869395
2018-08-31,0.8257976780853576
2018-09-03,0.8189959146117636
2018-09-04,0.8333751428840187
2018-09-05,0.824375187778395
2018-09-06,0.822125199001989
2018-09-07,0.8153752326727712
2018-09-10,0.7940003392969147
2018-09-11,0.7903880948158338
2018-09-12,0.7941029188614683
2018-09-13,0.8059587402837058
2018-09-14,0.8125453077405044
2018-09-17,0.7914682918787488
2018-09-18,0.8059587402837058
2018-09-19,0.8057168815266922
2018-09-20,0.8014465820546007
2018-09-21,0.8215895040927679
2018-09-25,0.8236037962965846
2018-09-26,0.8377038417233018
2018-09-27,0.843746718334752
2018-09-28,0.8414798338885766
2018-10-08,0.8161620331842824
2018-10-09,0.8125812679336927
2018-10-10,0.8101940910999662
2018-10-11,0.7576762007579841
2018-10-12,0.7564826123411209
2018-10-15,0.7622217435259244
2018-10-16,0.7413596858564643
2018-10-17,0.7559244325480424
2018-10-18,0.7450008725293588
2018-10-19,0.7680617214576909
2018-10-22,0.8056873170776012
2018-10-23,0.8054455422825211
2018-10-24,0.8052039086198363
2018-10-25,0.7939126159710159
2018-10-26,0.7914034398268336
2018-10-29,0.7801121471780132
2018-10-30,0.786385087538469
2018-10-31,0.7836406761307696
2018-11-01,0.7925389251415758
2018-11-02,0.8327256264816153
2018-11-05,0.8199389487825117
2018-11-06,0.8126322758115955
2018-11-07,0.8162856122970537
2018-11-08,0.8178667763279599
2018-11-09,0.8202575702880606
2018-11-12,0.8281660322670577
2018-11-13,0.8064177618248154
2018-11-14,0.770829682919328
2018-11-15,0.7787381448983253
2018-11-16,0.7817986537803474
2018-11-19,0.7907540227928824
2018-11-20,0.7769691598798788
2018-11-21,0.7454609017930134
2018-11-22,0.733645305010439
2018-11-23,0.7237989743582934
2018-11-26,0.7052074610319342
2018-11-27,0.7043368264001367
2018-11-28,0.7155410570894293
2018-11-29,0.7017005368261856
2018-11-30,0.7096094055480391
2018-12-03,0.7346541565005751
2018-12-04,0.7377280701438023
2018-12-05,0.7361531222362568
2018-12-06,0.7307386042902473
2018-12-07,0.7219400126279816
2018-12-10,0.7327690485200008
2018-12-11,0.7226168273712329
2018-12-12,0.7359322099040597
2018-12-13,0.7282296794934501
2018-12-14,0.7316304752878312
2018-12-17,0.7221082470635642
2018-12-18,0.7010233131384016
2018-12-19,0.673136787624477
2018-12-20,0.6736147354654194
2018-12-21,0.6572781663629733
2018-12-24,0.6734126510447798
2018-12-25,0.6754294616300056
2018-12-26,0.6713958404595539
2018-12-27,0.6653454087038766
2018-12-28,0.6631295389138889
2019-01-02,0.6389620625011102
2019-01-03,0.6209856593377819
2019-01-04,0.6389620625011102
2019-01-07,0.6429568187596276
2019-01-08,0.6449541968888863
2019-01-09,0.6427638720323413
2019-01-10,0.6366921050167773
2019-01-11,0.6366921050167773
2019-01-14,0.6229745833575505
2019-01-15,0.6425710428707316
2019-01-16,0.6523692726273222
2019-01-17,0.6482553878817201
2019-01-18,0.6675866759605882
2019-01-21,0.6656340994910649
2019-01-22,0.6539186406739254
2019-01-23,0.6539186406739254
2019-01-24,0.6597763700824951
2019-01-25,0.6595783788284855
2019-01-28,0.6603164093642566
2019-01-29,0.6626561694878057
2019-01-30,0.6647619535989999
2019-01-31,0.6635920735372254
2019-02-01,0.6671017137225489
2019-02-11,0.6657319947486221
2019-02-12,0.6679184113320922
2019-02-13,0.6870075007872497
2019-02-14,0.6846213646053549
2019-02-15,0.6834282965144076
2019-02-18,0.7060965902424073
2019-02-19,0.703499281008415
2019-02-20,0.7013515504780465
2019-02-21,0.6969940187993984
2019-02-22,0.6921523169342338
2019-02-25,0.6916681467477174
2019-02-26,0.6911839765612009
2019-02-27,0.6909765580532973
2019-02-28,0.6883388164117579
2019-03-01,0.6866375023398715
2019-03-04,0.6764296179085529
2019-03-05,0.6730269897647801
2019-03-06,0.6764296179085529
2019-03-07,0.675740682927386
2019-03-08,0.6794229233264739
2019-03-11,0.681608214791205
2019-03-12,0.681608214791205
2019-03-13,0.6845219367441797
2019-03-14,0.6833078859304402
2019-03-15,0.6797045102722128
2019-03-18,0.6795005989191312
2019-03-19,0.6833749388423073
2019-03-20,0.6824063538615133
2019-03-21,0.6872492787654835
2019-03-22,0.6857964012942924
2019-03-25,0.6894637788216975
2019-03-26,0.6639296988333764
2019-03-27,0.666743836706118
2019-03-28,0.6611155609606348
2019-03-29,0.7173983184154673
2019-04-01,0.7286548699064338
2019-04-02,0.7284362113937218
2019-04-03,0.7435092803878055
2019-04-04,0.754630443920534
2019-04-08,0.7588008802453072
2019-04-09,0.753240298478943
2019-04-10,0.7490698621541697
2019-04-11,0.7488450756362645
2019-04-12,0.7511878909443265
2019-04-15,0.7392063697341462
2019-04-16,0.7528995368314951
2019-04-17,0.7546111827186637
2019-04-18,0.7503320680007421
2019-04-19,0.7509624671809864
2019-04-22,0.741371433385287
2019-04-23,0.7379657079105433
2019-04-24,0.7439257274913448
2019-04-25,0.7115713354812795
2019-04-26,0.7022055904257344
2019-04-29,0.7019948611619846
2019-04-30,0.7026639555121097
2019-05-06,0.6516417726206372
2019-05-07,0.6604387007053738
2019-05-08,0.6569199294714791
2019-05-09,0.6516417726206372
2019-05-10,0.662878792617518
2019-05-13,0.663822823449763
2019-05-14,0.6649657179197932
2019-05-15,0.6729659792100047
2019-05-16,0.7038241299008201
2019-05-17,0.6695372957999141
2019-05-20,0.6727640297571503
2019-05-21,0.6818161761982527
2019-05-22,0.6799653810682469
2019-05-23,0.6633082248981936
2019-05-24,0.6577558395081758
2019-05-27,0.6734875981132261
2019-05-28,0.6751357311764965
2019-05-29,0.6749331904571435
2019-05-30,0.6702898910680342
2019-05-31,0.6702898910680342
2019-06-03,0.6582173126563499
2019-06-04,0.6545026731450624
2019-06-05,0.6608049305399127
2019-06-06,0.6046062712183853
2019-06-10,0.6550066472765143
2019-06-11,0.7894076500981914
2019-06-12,0.7558073993927722
2019-06-13,0.7446073158242991
2019-06-14,0.7275887888420043
2019-06-17,0.7215959980081929
2019-06-18,0.7215959980081929
2019-06-19,0.7620175973883042
2019-06-20,0.8775078813314795
2019-06-21,0.9063804523172733
2019-06-24,0.8945629090127879
2019-06-25,0.8785590448188388
2019-06-26,0.8982284139703952
2019-06-27,0.8998019635025197
2019-06-28,0.8950813149061462
2019-07-01,0.9053093868649557
2019-07-02,0.9003184811364398
2019-07-03,0.8944264147018623
2019-07-04,0.8944264147018623
2019-07-05,0.8912138599074415
2019-07-08,0.9048672177837299
2019-07-09,0.9032609403865196
2019-07-10,0.9158362451876704
2019-07-11,0.9215278542176168
2019-07-12,0.9140699043382384
2019-07-15,0.9200362642417411
2019-07-16,0.9215278542176168
2019-07-17,0.9200362642417411
2019-07-18,0.9227424559349725
2019-07-19,0.9290006364271931
2019-07-22,0.9159306299691907
2019-07-23,0.9198516319065915
2019-07-24,0.9303076370729934
2019-07-25,0.9342286390103941
2019-07-26,0.9326416788262635
2019-07-29,0.9293239655446799
2019-07-30,0.9399566882674549
2019-07-31,0.9429946090453906
2019-08-01,0.9353998071005513
2019-08-02,0.9399566882674549
2019-08-05,0.9366376079215213
2019-08-06,1.0009523137371807
2019-08-07,0.9880331743175736
2019-08-08,1.0526288714156096
2019-08-09,1.0009523137371807
2019-08-12,1.0913862896744313
2019-08-13,1.0716858939734724
2019-08-14,1.11472740125623
2019-08-15,1.1023379689559587
2019-08-16,1.15809041430718
2019-08-19,1.195258711207994
2019-08-20,1.232427008108808
2019-08-21,1.232057183554645
2019-08-22,1.226235985941372
2019-08-23,1.223510195712269
2019-08-26,1.2017038738794434
2019-08-27,1.226235985941372
2019-08-28,1.2098812445667528
2019-08-29,1.2176930867843399
2019-08-30,1.2126080382118538
2019-09-02,1.21968764918153
2019-09-03,1.2220475195047555
2019-09-04,1.2362067414441085
2019-09-05,1.2503659633834612
2019-09-06,1.2547090687263254
2019-09-09,1.2565236497229246
2019-09-10,1.2371698718875068
2019-09-11,1.2426473561805496
2019-09-12,1.2426473561805496
2019-09-16,1.243742853039158
2019-09-17,1.2426395051197296
2019-09-18,1.2422667132681937
2019-09-19,1.2400783255280357
2019-09-20,1.2440903697183254
2019-09-23,1.2546675771290892
2019-09-24,1.2615974716395897
2019-09-25,1.268511317973329
2019-09-26,1.2644475145257497
2019-09-27,1.2533977643691874
2019-09-30,1.2504511643274376
2019-10-08,1.2482412142961252
2019-10-09,1.2666574645570619
2019-10-10,1.2662773531516762
2019-10-11,1.2609639218165685
2019-10-14,1.2757645662040558
2019-10-15,1.254385857644352
2019-10-16,1.2445187613860274
2019-10-17,1.2379406972138107
2019-10-18,1.2392132237279259
2019-10-21,1.2388414597608075
2019-10-22,1.2522383594767852
2019-10-23,1.2388414597608075
2019-10-24,1.2405160722253048
2019-10-25,1.2472145220832935
2019-10-28,1.2535366865205098
2019-10-29,1.224201032096588
2019-10-30,1.2490235407405585
2019-10-31,1.2490235407405585
2019-11-01,1.2572977102885488
2019-11-04,1.269708964610534
2019-11-05,1.2651920954542863
2019-11-06,1.2690228276607725
2019-11-07,1.2627073929080888
2019-11-08,1.256391958155405
2019-11-11,1.226919929309548
2019-11-12,1.2163942047217422
2019-11-13,1.220238199341209
2019-11-14,1.2185215598688541
2019-11-15,1.2083922997747103
2019-11-18,1.217846275862578
2019-11-19,1.2320272399943795
2019-11-20,1.2239238319190644
2019-11-21,1.2215313006848276
2019-11-22,1.2198188012938673
2019-11-25,1.2406824213055643
2019-11-26,1.2366443013033004
2019-11-27,1.2326061813010365
2019-11-28,1.227895041298395
2019-11-29,1.225508108565057
2019-12-02,1.2351993462164688
2019-12-03,1.2351993462164688
2019-12-04,1.2351993462164688
2019-12-05,1.238552309577796
2019-12-06,1.2519641630231044
2019-12-09,1.2566163996869457
2019-12-10,1.2728833405907078
2019-12-11,1.27010935295343
2019-12-12,1.2673353653161519
2019-12-13,1.2895272664143762
2019-12-16,1.292301254051654
2019-12-17,1.2946866060209496
2019-12-18,1.2750565731980679
2019-12-19,1.2750565731980679
2019-12-20,1.2668101616947496
2019-12-23,1.2640613578603102
2019-12-24,1.2640613578603102
2019-12-25,1.2636820229311576
2019-12-26,1.2806930379058998
2019-12-27,1.3212699835963497
2019-12-30,1.4314074076132854
2019-12-31,1.4314074076132854
2020-01-02,1.4024238749772497
2020-01-03,1.3846181315376276
2020-01-06,1.3827884272712638
2020-01-07,1.3827884272712638
2020-01-08,1.378545470790556
2020-01-09,1.371473876656043
2020-01-10,1.351673413079407
2020-01-13,1.3526816809711057
2020-01-14,1.3480176969884163
2020-01-15,1.3650504149020086
2020-01-16,1.3607922354236106
2020-01-17,1.3579534491046785
2020-01-20,1.3579534491046785
2020-01-21,1.357545941328596
2020-01-22,1.3536872895597687
2020-01-23,1.314571559046911
2020-02-03,1.2374905606833382
2020-02-04,1.2604998139261958
2020-02-05,1.2616502765883384
2020-02-06,1.318777535493439
2020-02-07,1.3980882367955811
2020-02-10,1.3908422063807822
2020-02-11,1.4850406017731705
2020-02-12,1.4995326626027687
2020-02-13,1.4633025105287734
2020-02-14,1.4483756878742873
2020-02-17,1.4983821195217557
2020-02-18,1.4695587227481381
2020-02-19,1.5344113654887779
2020-02-20,1.6857341985502707
2020-02-21,1.6785283493568663
2020-02-24,1.656413598182308
2020-02-25,1.7113946415060886
2020-02-26,1.6638420980176012
2020-02-27,1.6955437936765927
2020-02-28,1.4974081958078955
2020-03-02,1.6242149784438618
2020-03-03,1.7029580277488394
2020-03-04,1.6973788128769762
2020-03-05,1.6703477330714394
2020-03-06,1.6281116708752876
2020-03-09,1.4659251920420648
2020-03-10,1.5385712190194458
2020-03-11,1.5482431083181158
2020-03-12,1.6085685488410557
2020-03-13,1.4869887219301854
2020-03-16,1.4261988084747501
2020-03-17,1.388205112565103
2020-03-18,1.36160952542835
2020-03-19,1.3479070989985358
2020-03-20,1.4929603274801888
2020-03-23,1.3475027268688362
2020-03-24,1.55114336772473
2020-03-25,1.6966009683360825
2020-03-26,1.6966009683360825
2020-03-27,1.7736459805105664
2020-03-30,1.7850979811793228
2020-03-31,1.8354311779235415
2020-04-01,1.8258439023532143
2020-04-02,1.9456848469823067
2020-04-03,1.952875303660052
2020-04-07,2.0050034780729256
2020-04-08,2.0019205370813937
2020-04-09,1.984550457444623
2020-04-10,1.937403098430532
2020-04-13,1.890255739416441
2020-04-14,1.9969576571851735
2020-04-15,2.0162039535667096
2020-04-16,2.0687843285658527
2020-04-17,2.1364746291652144
2020-04-20,2.1558147150507465
2020-04-21,2.0977944573941505
2020-04-22,2.1122995218082994
2020-04-23,2.1116656504934013
2020-04-24,2.1044469148819536
2020-04-27,2.117617386714553
2020-04-28,2.0868862857718216
2020-04-29,2.0781059712167553
2020-04-30,2.0824961284942884
2020-05-06,2.0862600298361818
2020-05-07,2.0523749339602775
2020-05-08,2.0705163255240704
2020-05-11,2.0584220644815416
2020-05-12,2.0342335423964846
2020-05-13,1.9979507592688988
2020-05-14,1.9792152371313918
2020-05-15,2.0315250244961547
2020-05-18,2.09687647100521
2020-05-19,2.1031004182917865
2020-05-20,2.0719806818589035
2020-05-21,2.1031004182917865
2020-05-22,2.096247229934537
2020-05-25,2.1211046442753996
2020-05-26,2.1465909327852417
2020-05-27,2.12429043033913
2020-05-28,2.0924325697018267
2020-05-29,2.086060997574366
2020-06-01,2.1077288029082215
2020-06-02,2.119717614823686
2020-06-03,2.1239246583424647
2020-06-04,2.119717614823686
2020-06-05,2.119717614823686
2020-06-08,2.119717614823686
2020-06-09,2.1190815098436464
2020-06-10,2.1236716337503565
2020-06-11,2.12889748211002
2020-06-12,2.1262845579301883
2020-06-15,2.0949294677722063
2020-06-16,2.1158328612108614
2020-06-17,2.146543604266097
2020-06-18,2.1918641723254186
2020-06-19,2.2194428910097797
2020-06-22,2.3067755001769226
2020-06-23,2.311371953290983
2020-06-24,2.375722296887825
2020-06-29,2.347438941941079
2020-06-30,2.351486610950685
2020-07-01,2.3895018164881923
2020-07-02,2.446524624794453
2020-07-03,2.5130512344850913
2020-07-06,2.7649019711710774
2020-07-07,2.897085592725683
2020-07-08,2.8918859953098597
2020-07-09,2.887555523571854
2020-07-10,2.8485812779298048
2020-07-13,2.8572422214058157
2020-07-14,2.831259390977783
2020-07-15,2.856384788001691
2020-07-16,2.8338557573300722
2020-07-17,2.8295213342830285
2020-07-20,2.816518065141898
2020-07-21,2.8295213342830285
2020-07-22,2.8815344108475514
2020-07-23,2.8850028161697954
2020-07-24,2.8753683098046716
2020-07-27,2.8797528125648078
2020-07-28,2.8841373153249443
2020-07-29,2.8797528125648078
2020-07-30,2.870983807044535
2020-07-31,2.8482063152056263
2020-08-03,2.829797423017039
2020-08-04,2.8385746381640518
2020-08-05,2.86490628360509
2020-08-06,2.891237929046128
2020-08-07,2.8956265366196345
2020-08-10,2.8903703013288458
2020-08-11,2.9070916504899413
2020-08-12,2.8074237090648086
2020-08-13,2.8601890898192908
2020-08-14,3.006759591915074
2020-08-17,3.1416044538431946
2020-08-18,3.1289395898981023
2020-08-19,3.043350237753349
2020-08-20,3.0558910777930204
2020-08-21,3.1499473780905585
2020-08-24,3.2157867882988356
2020-08-25,3.2189219983087534
2020-08-26,3.2273588484454425
2020-08-27,3.311964549651205
2020-08-28,3.3425266599584535
2020-08-31,3.318076971712655
2020-09-01,3.311964549651205
2020-09-02,3.256952751098158
2020-09-03,3.24375419814087
2020-09-04,3.328465145039866
2020-09-07,3.1815781624825434
2020-09-08,3.132615834963436
2020-09-09,2.985728852406113
2020-09-10,2.936766524887006
2020-09-11,2.9297667481390555
2020-09-14,2.9466439802245477
2020-09-15,2.970318863037792
2020-09-16,2.940725259521236
2020-09-17,2.9999124665543486
2020-09-18,3.035424790774216
2020-09-21,3.0404308447450763
2020-09-22,3.0155310954147683
2020-09-23,3.0515125255300948
2020-09-24,2.9975403803571052
2020-09-25,2.973552760280221
2020-09-28,2.919580615107231
2020-09-29,2.930694679179354
2020-09-30,2.9507490041983093
2020-10-09,3.0135496044664385
2020-10-12,3.2647520055389547
2020-10-13,3.280452155605987
2020-10-14,3.280452155605987
2020-10-15,3.2533086894934304
2020-10-16,3.246599272710738
2020-10-19,3.2490564545003853
2020-10-20,3.2359514849555984
2020-10-21,3.2474183333072872
2020-10-22,3.250694575693484
2020-10-23,3.2357992215906997
2020-10-26,3.2556821825004247
2020-10-27,3.2383040986035896
2020-10-28,3.2800114999559935
2020-10-29,3.2695846496178924
2020-10-30,3.186169846913084
2020-11-02,3.181739130642747
2020-11-03,3.19216829094521
2020-11-04,3.2433948601326597
2020-11-05,3.237703019111832
2020-11-06,3.2149356550285204
2020-11-09,3.2718540652367984
2020-11-10,3.3846748920311374
2020-11-11,3.319616445248842
2020-11-12,3.306807836385905
2020-11-13,3.380457337347794
2020-11-16,3.393265946210731
2020-11-17,3.3228185974645768
2020-11-18,3.3282238304047365
2020-11-19,3.331122580855621
2020-11-20,3.3545058864556543
2020-11-23,3.3272253632556152
2020-11-24,3.3350197984556265
2020-11-25,3.3584031040556597
2020-11-26,3.3651873804537495
2020-11-27,3.379976826025781
2020-11-30,3.4063084956693945
2020-12-01,3.5011025063864016
2020-12-02,3.5011025063864016
2020-12-03,3.5853638492459634
2020-12-04,3.5842879372243255
2020-12-07,3.5899248005383346
2020-12-08,3.642663119571865
2020-12-09,3.6215677919584532
2020-12-10,3.585130407898923
2020-12-11,3.5841715293710403
2020-12-14,3.585971727919287
2020-12-15,3.559844237702872
2020-12-16,3.556265423603152
2020-12-17,3.6027900068995096
2020-12-18,3.634999333796989
2020-12-21,3.6421569619964282
2020-12-22,3.6374862517148836
2020-12-23,3.6382330484122414
2020-12-24,3.6198526226835153
2020-12-25,3.6382330484122414
2020-12-28,3.614338494964898
2020-12-29,3.5683874306430825
2020-12-30,3.569154078200228
2020-12-31,3.5882480442829836
2021-01-04,3.6010801339323937
2021-01-05,3.560750709319962
2021-01-06,3.5552512423273575
2021-01-07,3.536919685685343
2021-01-08,3.5376908942732728
2021-01-11,3.474756392352063
2021-01-12,3.5129721890494596
2021-01-13,3.525710787948592
2021-01-14,3.5220711882631255
2021-01-15,3.5548275854323226
2021-01-18,3.6192539592646047
2021-01-19,3.621844418688064
2021-01-20,3.6181681830768255
2021-01-21,3.625520654299303
2021-01-22,3.5814058269644375
2021-01-25,3.517071703767758
2021-01-26,3.516016256523771
2021-01-27,3.5002192451205087
2021-01-28,3.3601682831206103
2021-01-29,3.227488424383864
2021-02-01,3.3454260765943054
2021-02-02,3.2717150439627796
2021-02-03,3.248626537211607
2021-02-04,3.22794624235228
2021-02-05,3.1603838187014315
2021-02-08,3.174459323628691
2021-02-09,3.3715163926103315
2021-02-10,3.34055028177036
2021-02-18,3.376133158226473
2021-02-19,3.4103801946051306
2021-02-22,3.3310454728713492
2021-02-23,3.3222305037898177
2021-02-24,3.3310454728713492
2021-02-25,3.3134155347082865
2021-02-26,3.268359583241856
2021-03-01,3.3585792454378764
2021-03-02,3.364942048000969
2021-03-03,3.400997929191827
2021-03-04,3.2185975890498413
2021-03-05,3.2504116018653035
2021-03-08,3.253676780047264
2021-03-09,3.1501875729843634
2021-03-10,3.2839003173698678
2021-03-11,3.4755552509890904
2021-03-12,3.4978407083866743
2021-03-15,3.2482435855337335
2021-03-16,3.2517245739792364
2021-03-17,3.350203398630344
2021-03-18,3.4972228607517457
2021-03-19,3.3804721114200444
2021-03-22,3.4020926205555444
2021-03-23,3.423713129691045
2021-03-24,3.379457677131407
2021-03-25,3.4173695303501996
2021-03-26,3.534146601915997
2021-03-29,3.5235305045009246
2021-03-30,3.5836883898530014
2021-03-31,3.4846048139789922
2021-04-01,3.494172040969455
2021-04-02,3.5176320100854066
2021-04-06,3.528135533254654
2021-04-07,3.5771519747111395
2021-04-08,3.6261684161676246
2021-04-09,3.612163718608629
2021-04-12,3.5865788867555386
2021-04-13,3.6318085090452756
2021-04-14,3.6781141050010397
2021-04-15,3.6823237046333817
2021-04-16,3.6696949057363555
2021-04-19,3.783354095809594
2021-04-20,3.7822187667887515
2021-04-21,3.8367049653761964
2021-04-22,3.8119845812795377
2021-04-23,3.8181646773037023
2021-04-26,3.7810841011587146
2021-04-27,3.7872641971828793
2021-04-28,3.7861276775240356
2021-04-29,3.792357846375494
2021-04-30,3.659769717590606
2021-05-06,3.7002827569415433
2021-05-07,3.659769717590606
2021-05-10,3.6008416603528777
2021-05-11,3.5850334723981416
2021-05-12,3.6060197068019497
2021-05-13,3.6060197068019497
2021-05-14,3.672204940138531
2021-05-17,3.7273593012523483
2021-05-18,3.7273593012523483
2021-05-19,3.7152132078478637
2021-05-20,3.7140986438855093
2021-05-21,3.790438641307041
2021-05-24,3.7734741974355894
2021-05-25,3.8286086400178068
2021-05-26,3.824367529049944
2021-05-27,3.8232198844220404
2021-05-28,3.8160426031816
2021-05-31,3.8069971302689294
2021-06-01,3.8220729184567137
2021-06-02,3.8552396524698387
2021-06-03,3.885391228845407
2021-06-04,3.823940205581653
2021-06-07,3.8375572714179773
2021-06-08,3.8346044218383772
2021-06-09,3.831651572258778
2021-06-10,3.8346044218383772
2021-06-11,3.852321519315976
2021-06-15,3.7301349659918026
2021-06-16,3.690241133755729
2021-06-17,3.65534382118408
2021-06-18,3.6514663420094524
2021-06-21,3.5855491960407826
2021-06-22,3.6320789461363145
2021-06-23,3.638741618602077
2021-06-24,3.651767325383624
2021-06-25,3.764705959520643
2021-06-28,3.8141166119555887
2021-06-29,3.7294126363528246
2021-06-30,3.785881953421334
2021-07-01,3.798858955416909
2021-07-02,3.86097504351891
2021-07-05,4.068313321381627
2021-07-06,4.0929127780772045
2021-07-07,4.226452685853191
2021-07-08,4.233481102051929
2021-07-09,4.2322107158240065
2021-07-12,4.27000761306302
2021-07-13,4.434955312756673
2021-07-14,4.443636770635287
2021-07-15,4.643310301843394
2021-07-16,4.539132807300034
2021-07-19,4.524752406397005
2021-07-20,4.535396976448023
2021-07-21,4.547398972220959
2021-07-22,4.553399970107428
2021-07-23,4.451383006037469
2021-07-26,4.271353069443423
2021-07-27,4.270071256294874
2021-07-28,4.252994656904565
2021-07-29,4.547845446488427
2021-07-30,4.432011207723338
2021-08-02,4.489928327105883
2021-08-03,4.437276400394478
2021-08-04,4.41489038071459
2021-08-05,4.507972374571631
2021-08-06,4.485759089637218
2021-08-09,4.624592120477299
2021-08-10,5.052197855464751
2021-08-11,4.9133648246246695
2021-08-12,4.861925520702049
2021-08-13,4.911229506487043
2021-08-16,4.939430930621046
2021-08-17,4.612294410666616
2021-08-18,4.691258398241823
2021-08-19,4.561531847225411
2021-08-20,4.36281220415061
2021-08-23,4.438563902138764
2021-08-24,4.646034591194839
2021-08-25,4.829794344358791
2021-08-26,4.5986127194105935
2021-08-27,4.592684985437563
2021-08-30,4.644640388164382
2021-08-31,4.538164634324756
2021-09-01,4.615225032921752
2021-09-02,4.468109726509306
2021-09-03,4.489126198853941
2021-09-06,4.727312885426474
2021-09-07,4.71188749527459
2021-09-08,4.668466016735298
2021-09-09,4.668466016735298
2021-09-10,4.647462060589943
2021-09-13,4.612455467014351
2021-09-14,4.640460741874825
2021-09-15,4.618070524623876
2021-09-16,4.6887486227063935
2021-09-17,4.91694976696609
2021-09-22,4.748801555406314
2021-09-23,4.778828021756274
2021-09-24,4.940970940046059
2021-09-27,5.089575525187974
2021-09-28,5.088048652530418
2021-09-29,4.888167140995763
2021-09-30,5.00661544412741
2021-10-08,4.965898839925907
2021-10-11,5.04363053885605
2021-10-12,5.0199145975124635
2021-10-13,5.1060760762408695
2021-10-14,5.243294698496335
2021-10-15,5.285222610852172
2021-10-18,5.437687746691579
2021-10-19,5.437687746691579
2021-10-20,5.310309986628867
2021-10-21,5.66078164412761
2021-10-22,5.302849147791299
2021-10-25,5.437807302147614
2021-10-26,5.45541053967235
2021-10-27,5.191361976801301
2021-10-28,4.94929868404948
2021-10-29,4.905147526478321
2021-11-01,4.996575457833915
2021-11-02,4.801529204275314
2021-11-03,5.045337021223564
2021-11-04,4.97219467613909
2021-11-05,4.897582169918417
2021-11-08,4.902424212496718
2021-11-09,4.839311040203954
2021-11-10,4.687839426701323
2021-11-11,4.769886550681915
2021-11-12,4.662594157784218
2021-11-15,4.604410124247519
2021-11-16,4.514360655763936
2021-11-17,4.565028167447541
2021-11-18,4.641029434972947
2021-11-19,4.793031970023759
2021-11-22,4.831032603786462
2021-11-23,4.829582879608415
2021-11-24,4.908012601989964
2021-11-25,4.8097004823032785
2021-11-26,4.686810332694922
2021-11-29,4.631509765371161
2021-11-30,4.637654272851579
2021-12-01,4.636262541907264
2021-12-02,4.605559149707976
2021-12-03,4.649527919863051
2021-12-06,4.664184176581409
2021-12-07,4.737465460173199
2021-12-08,4.766777973609916
2021-12-09,4.7848833360759935
2021-12-10,4.773622648619162
2021-12-13,4.862049650723237
2021-12-14,4.783447871075171
2021-12-15,4.719583925111118
2021-12-16,4.778535259847167
2021-12-17,4.7967458184082545
2021-12-20,4.6788143962156745
2021-12-21,4.740486842452352
2021-12-22,4.77474931258384
2021-12-23,4.77474931258384
2021-12-24,4.761044324531245
2021-12-27,4.766466017804851
2021-12-28,4.900034026216204
2021-12-29,4.86057308750671
2021-12-30,4.864726870528761
2021-12-31,4.9021109177272315
2022-01-04,4.781651210087718
2022-01-05,4.755301064419877
2022-01-06,4.799473251430603
2022-01-07,4.680047882232845
2022-01-10,4.695247474676195
2022-01-11,4.638791845600891
2022-01-12,4.866785732251159
2022-01-13,4.871837425368224
2022-01-14,4.881666343260819
2022-01-17,4.90989251606133
2022-01-18,4.983280565342659
2022-01-19,4.926828219741637
2022-01-20,5.01150673814317
2022-01-21,4.970498060728219
2022-01-24,4.980151525795938
2022-01-25,4.857560766450623
2022-01-26,4.896566917151405
2022-01-27,4.846416151964685
2022-01-28,4.707108470890463
2022-02-07,4.739119704309147
2022-02-08,4.682223323029687
2022-02-09,4.789210139096867
2022-02-10,4.761472816412783
2022-02-11,4.658448475014758
2022-02-14,4.678260848360533
2022-02-15,4.676856943585252
2022-02-16,4.6579703091429785
2022-02-17,4.666712097822577
2022-02-18,4.692937463861373
2022-02-21,4.692937463861373
2022-02-22,4.614261365744985
2022-02-23,4.621615832561131
2022-02-24,4.461082797103335
2022-02-25,4.499277969273262
2022-02-28,4.480180383188298
2022-03-01,4.531107279414867
2022-03-02,4.499277969273262
2022-03-03,4.517019626746193
2022-03-04,4.484778916572725
2022-03-07,4.307186691931422
2022-03-08,4.145037269432841
2022-03-09,4.13731586836148
2022-03-10,4.160480071575563
2022-03-11,3.943097150793215
2022-03-14,3.792375607146837
2022-03-15,3.453946111170573
2022-03-16,3.800246060541634
2022-03-17,4.178027823491882
2022-03-18,4.303955077808632
2022-03-21,4.428553012547
2022-03-22,4.53364069278577
2022-03-23,4.754659050158725
2022-03-24,4.623685208752529
2022-03-25,4.345365795764364
2022-03-28,4.44359617681901
2022-03-29,4.5159133833514415
2022-03-30,4.659017591001365
2022-03-31,4.627613464552468
2022-04-01,4.734387494478718
2022-04-06,4.6967025427400415
2022-04-07,4.6904217174502625
2022-04-08,4.7078510076294
2022-04-11,4.6480200631813435
2022-04-12,4.7442389158920175
2022-04-13,4.8748216445707895
2022-04-14,4.8954399701516484
2022-04-15,5.0672593499921375
2022-04-18,5.196282302340717
2022-04-19,5.218967347520967
2022-04-20,4.9886500137469225
2022-04-21,4.734088750101926
2022-04-22,4.6694382704460535
2022-04-25,4.35830783710217
2022-04-26,4.356999877085632
2022-04-27,4.789308075894666
2022-04-28,4.826832476749948
2022-04-29,4.997776969535127
2022-05-05,5.043640126136028
2022-05-06,4.956083190807035
2022-05-09,4.942091592541462
2022-05-10,5.03564918799719
